ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.07979;-1.47483;9.95749;0.16756;-1.05821;9.74795;0.90749;-0.43624;0.21158;0.47586;0.44166;5.18747;7.2;-16.92;-33.3;200.58;6.364;-1.237;3839;2021-02-11 20:50:40:117
1.07979;-1.47483;9.95749;0.16756;-1.05821;9.74795;0.90749;-0.43624;0.21158;0.47586;0.44166;5.18747;-2.28;-21.3;-32.16;200.58;6.364;-1.237;3868;2021-02-11 20:50:40:146
1.07979;-1.47483;9.95749;0.16756;-1.05821;9.74795;0.90749;-0.43624;0.21158;0.47525;0.44104;5.19113;-2.28;-21.3;-32.16;200.58;6.364;-1.237;3898;2021-02-11 20:50:40:176
1.06542;-1.49877;9.98382;0.21975;-1.1075;9.74143;0.90749;-0.43624;0.21158;0.47525;0.44104;5.19113;-2.28;-21.3;-32.16;200.58;6.364;-1.237;3928;2021-02-11 20:50:40:206
1.06542;-1.49877;9.98382;0.21975;-1.1075;9.74143;0.8736;-0.3945;0.25535;0.47525;0.44104;5.19113;-2.28;-21.3;-32.16;200.58;6.364;-1.237;3958;2021-02-11 20:50:40:236
1.06542;-1.49877;9.98382;0.21975;-1.1075;9.74143;0.8736;-0.3945;0.25535;0.47525;0.44104;5.19113;-13.14;-18.66;-29.88;151.079;6.484;-1.292;3988;2021-02-11 20:50:40:266
1.05105;-1.49638;9.95509;0.14765;-1.06542;9.74749;0.8736;-0.3945;0.25535;0.48258;0.44349;5.18869;-13.14;-18.66;-29.88;151.079;6.484;-1.292;4018;2021-02-11 20:50:40:296
1.05105;-1.49638;9.95509;0.14765;-1.06542;9.74749;0.9255;-0.43187;0.20933;0.48258;0.44349;5.18869;-13.14;-18.66;-29.88;151.079;6.484;-1.292;4048;2021-02-11 20:50:40:326
1.05105;-1.49638;9.95509;0.14765;-1.06542;9.74749;0.9255;-0.43187;0.20933;0.48258;0.44349;5.18869;-13.14;-18.66;-29.88;151.079;6.484;-1.292;4078;2021-02-11 20:50:40:356
1.05105;-1.49638;9.95509;0.14765;-1.06542;9.74749;0.9255;-0.43187;0.20933;0.48258;0.44349;5.18869;-20.88;-9.36;-30.12;120.788;6.237;-0.868;4107;2021-02-11 20:50:40:385
1.07979;-1.49638;9.99819;0.1443;-1.04127;9.75015;0.92455;-0.4631;0.22138;0.49419;0.43371;5.18014;-20.88;-9.36;-30.12;120.788;6.237;-0.868;4137;2021-02-11 20:50:40:415
1.07979;-1.49638;9.99819;0.1443;-1.04127;9.75015;0.92455;-0.4631;0.22138;0.49419;0.43371;5.18014;-20.88;-9.36;-30.12;120.788;6.237;-0.868;4168;2021-02-11 20:50:40:446
1.07979;-1.49638;9.99819;0.1443;-1.04127;9.75015;0.92455;-0.4631;0.22138;0.49419;0.43371;5.18014;-20.88;-9.36;-30.12;120.788;6.237;-0.868;4200;2021-02-11 20:50:40:478
1.04866;-1.4844;9.94073;0.16131;-1.03455;9.75059;0.88491;-0.45855;0.19749;0.49419;0.43371;5.18014;-22.8;3.18;-31.74;91.102;6.056;-0.948;4229;2021-02-11 20:50:40:507
1.04866;-1.4844;9.94073;0.16131;-1.03455;9.75059;0.88491;-0.45855;0.19749;0.50213;0.41905;5.1667;-22.8;3.18;-31.74;91.102;6.056;-0.948;4259;2021-02-11 20:50:40:537
1.04866;-1.4844;9.94073;0.16131;-1.03455;9.75059;0.88491;-0.45855;0.19749;0.50213;0.41905;5.1667;-22.8;3.18;-31.74;91.102;6.056;-0.948;4288;2021-02-11 20:50:40:566
1.04627;-1.4868;9.93833;0.30221;-1.11314;9.73858;0.88491;-0.45855;0.19749;0.50213;0.41905;5.1667;-22.8;3.18;-31.74;91.102;6.056;-0.948;4318;2021-02-11 20:50:40:596
1.04627;-1.4868;9.93833;0.30221;-1.11314;9.73858;0.77948;-0.36852;0.22036;0.50213;0.41905;5.1667;-16.62;13.02;-33.6;60.549;6.518;-1.777;4348;2021-02-11 20:50:40:626
1.04627;-1.4868;9.93833;0.30221;-1.11314;9.73858;0.77948;-0.36852;0.22036;0.50274;0.3989;5.14837;-16.62;13.02;-33.6;60.549;6.518;-1.777;4378;2021-02-11 20:50:40:656
1.05345;-1.46765;9.90721;0.22763;-1.09437;9.74274;0.77948;-0.36852;0.22036;0.50274;0.3989;5.14837;-16.62;13.02;-33.6;60.549;6.518;-1.777;4412;2021-02-11 20:50:40:690
1.05345;-1.46765;9.90721;0.22763;-1.09437;9.74274;0.82218;-0.37915;0.19752;0.50274;0.3989;5.14837;-16.62;13.02;-33.6;60.549;6.518;-1.777;4438;2021-02-11 20:50:40:716
1.05345;-1.46765;9.90721;0.22763;-1.09437;9.74274;0.82218;-0.37915;0.19752;0.50274;0.3989;5.14837;-6.54;18.36;-35.1;23.874;6.407;-1.338;4467;2021-02-11 20:50:40:745
1.05345;-1.46765;9.90721;0.22763;-1.09437;9.74274;0.82218;-0.37915;0.19752;0.49297;0.39645;5.12394;-6.54;18.36;-35.1;23.874;6.407;-1.338;4498;2021-02-11 20:50:40:776
1.04627;-1.46046;9.93594;0.22445;-1.08039;9.74437;0.82218;-0.37915;0.19752;0.49297;0.39645;5.12394;-6.54;18.36;-35.1;23.874;6.407;-1.338;4528;2021-02-11 20:50:40:806
1.04627;-1.46046;9.93594;0.22445;-1.08039;9.74437;0.8392;-0.36664;0.22949;0.49297;0.39645;5.12394;-6.54;18.36;-35.1;23.874;6.407;-1.338;4557;2021-02-11 20:50:40:835
1.04627;-1.46046;9.93594;0.22445;-1.08039;9.74437;0.8392;-0.36664;0.22949;0.49297;0.39645;5.12394;4.14;15.96;-34.08;338.546;6.325;-1.32;4588;2021-02-11 20:50:40:866
1.06303;-1.44131;10.00058;0.22032;-1.06716;9.74592;0.8392;-0.36664;0.22949;0.48808;0.39584;5.09828;4.14;15.96;-34.08;338.546;6.325;-1.32;4617;2021-02-11 20:50:40:895
1.06303;-1.44131;10.00058;0.22032;-1.06716;9.74592;0.82228;-0.38128;0.24927;0.48808;0.39584;5.09828;4.14;15.96;-34.08;338.546;6.325;-1.32;4648;2021-02-11 20:50:40:926
1.06303;-1.44131;10.00058;0.22032;-1.06716;9.74592;0.82228;-0.38128;0.24927;0.48808;0.39584;5.09828;4.14;15.96;-34.08;338.546;6.325;-1.32;4677;2021-02-11 20:50:40:955
1.02472;-1.44131;10.01255;0.20655;-1.0395;9.74921;0.82228;-0.38128;0.24927;0.48808;0.39584;5.09828;10.92;6.6;-36.12;284.566;6.247;-1.295;4711;2021-02-11 20:50:40:989
1.02472;-1.44131;10.01255;0.20655;-1.0395;9.74921;0.81849;-0.40945;0.22681;0.50457;0.39828;5.06713;10.92;6.6;-36.12;284.566;6.247;-1.295;4738;2021-02-11 20:50:41:016
1.02472;-1.44131;10.01255;0.20655;-1.0395;9.74921;0.81849;-0.40945;0.22681;0.50457;0.39828;5.06713;10.92;6.6;-36.12;284.566;6.247;-1.295;4768;2021-02-11 20:50:41:046
1.02472;-1.44131;10.01255;0.20655;-1.0395;9.74921;0.81849;-0.40945;0.22681;0.50457;0.39828;5.06713;10.92;6.6;-36.12;284.566;6.247;-1.295;4798;2021-02-11 20:50:41:076
1.01035;-1.41976;9.96946;0.347;-1.08384;9.74039;0.70285;-0.35066;0.27049;0.50457;0.39828;5.06713;13.08;-4.8;-35.82;238.071;6.345;-2.04;4828;2021-02-11 20:50:41:106
1.01035;-1.41976;9.96946;0.347;-1.08384;9.74039;0.70285;-0.35066;0.27049;0.50519;0.38973;5.05674;13.08;-4.8;-35.82;238.071;6.345;-2.04;4858;2021-02-11 20:50:41:136
1.01035;-1.41976;9.96946;0.347;-1.08384;9.74039;0.70285;-0.35066;0.27049;0.50519;0.38973;5.05674;13.08;-4.8;-35.82;238.071;6.345;-2.04;4888;2021-02-11 20:50:41:166
1.05105;-1.39821;9.97664;0.25168;-1.04475;9.74759;0.70285;-0.35066;0.27049;0.50519;0.38973;5.05674;13.08;-4.8;-35.82;238.071;6.345;-2.04;4918;2021-02-11 20:50:41:196
1.05105;-1.39821;9.97664;0.25168;-1.04475;9.74759;0.82559;-0.34005;0.2377;0.50519;0.38973;5.05674;9.48;-14.04;-34.38;209.411;6.116;-1.479;4949;2021-02-11 20:50:41:227
1.05105;-1.39821;9.97664;0.25168;-1.04475;9.74759;0.82559;-0.34005;0.2377;0.49052;0.36041;5.00115;9.48;-14.04;-34.38;209.411;6.116;-1.479;4977;2021-02-11 20:50:41:255
1.05105;-1.39821;9.97664;0.25168;-1.04475;9.74759;0.82559;-0.34005;0.2377;0.49052;0.36041;5.00115;9.48;-14.04;-34.38;209.411;6.116;-1.479;5008;2021-02-11 20:50:41:286
1.1157;-1.33357;9.96706;0.18668;-0.97576;9.7562;1.00793;-0.38281;0.19119;0.49052;0.36041;5.00115;9.48;-14.04;-34.38;209.411;6.116;-1.479;5037;2021-02-11 20:50:41:315
1.1157;-1.33357;9.96706;0.18668;-0.97576;9.7562;1.00793;-0.38281;0.19119;0.49052;0.36041;5.00115;0.66;-19.8;-31.98;183.995;5.71;-1.096;5068;2021-02-11 20:50:41:346
1.1157;-1.33357;9.96706;0.18668;-0.97576;9.7562;1.00793;-0.38281;0.19119;0.47159;0.3207;4.83011;0.66;-19.8;-31.98;183.995;5.71;-1.096;5098;2021-02-11 20:50:41:376
1.1133;-1.23301;9.94791;-0.00981;-0.74855;9.77804;1.00793;-0.38281;0.19119;0.47159;0.3207;4.83011;0.66;-19.8;-31.98;183.995;5.71;-1.096;5128;2021-02-11 20:50:41:406
1.1133;-1.23301;9.94791;-0.00981;-0.74855;9.77804;1.14143;-0.50558;0.14756;0.47159;0.3207;4.83011;0.66;-19.8;-31.98;183.995;5.71;-1.096;5158;2021-02-11 20:50:41:436
1.1133;-1.23301;9.94791;-0.00981;-0.74855;9.77804;1.14143;-0.50558;0.14756;0.47159;0.3207;4.83011;-10.14;-19.32;-30.0;154.716;4.378;0.057;5188;2021-02-11 20:50:41:466
1.13725;-1.10612;9.83778;0.06503;-0.65436;9.78458;1.14143;-0.50558;0.14756;0.45326;0.30543;4.58943;-10.14;-19.32;-30.0;154.716;4.378;0.057;5217;2021-02-11 20:50:41:495
1.13725;-1.10612;9.83778;0.06503;-0.65436;9.78458;1.0248;-0.4884;0.15884;0.45326;0.30543;4.58943;-10.14;-19.32;-30.0;154.716;4.378;0.057;5247;2021-02-11 20:50:41:525
1.13725;-1.10612;9.83778;0.06503;-0.65436;9.78458;1.0248;-0.4884;0.15884;0.45326;0.30543;4.58943;-10.14;-19.32;-30.0;154.716;4.378;0.057;5278;2021-02-11 20:50:41:556
1.13725;-1.10612;9.83778;0.06503;-0.65436;9.78458;1.0248;-0.4884;0.15884;0.45326;0.30543;4.58943;-19.62;-12.78;-29.82;127.113;3.826;-0.381;5308;2021-02-11 20:50:41:586
1.09894;-0.99599;9.88566;0.07401;-0.50749;9.79323;1.01744;-0.48123;0.07203;0.44715;0.29871;4.32798;-19.62;-12.78;-29.82;127.113;3.826;-0.381;5338;2021-02-11 20:50:41:616
1.09894;-0.99599;9.88566;0.07401;-0.50749;9.79323;1.01744;-0.48123;0.07203;0.44715;0.29871;4.32798;-19.62;-12.78;-29.82;127.113;3.826;-0.381;5367;2021-02-11 20:50:41:645
1.09894;-0.99599;9.88566;0.07401;-0.50749;9.79323;1.01744;-0.48123;0.07203;0.44715;0.29871;4.32798;-19.62;-12.78;-29.82;127.113;3.826;-0.381;5397;2021-02-11 20:50:41:675
1.08218;-0.84036;9.84017;0.12841;-0.38164;9.79838;1.01744;-0.48123;0.07203;0.44715;0.29871;4.32798;-24.12;-3.0;-30.9;100.133;2.23;-0.751;5429;2021-02-11 20:50:41:707
1.08218;-0.84036;9.84017;0.12841;-0.38164;9.79838;0.93731;-0.44442;0.16794;0.43921;0.30299;4.02133;-24.12;-3.0;-30.9;100.133;2.23;-0.751;5458;2021-02-11 20:50:41:736
1.08218;-0.84036;9.84017;0.12841;-0.38164;9.79838;0.93731;-0.44442;0.16794;0.43921;0.30299;4.02133;-24.12;-3.0;-30.9;100.133;2.23;-0.751;5488;2021-02-11 20:50:41:766
1.03669;-0.68953;9.91678;0.18501;-0.26567;9.80131;0.93731;-0.44442;0.16794;0.43921;0.30299;4.02133;-24.12;-3.0;-30.9;100.133;2.23;-0.751;5518;2021-02-11 20:50:41:796
1.03669;-0.68953;9.91678;0.18501;-0.26567;9.80131;0.85712;-0.41021;0.084;0.43921;0.30299;4.02133;-21.42;7.44;-32.76;73.35;1.552;-1.081;5548;2021-02-11 20:50:41:826
1.03669;-0.68953;9.91678;0.18501;-0.26567;9.80131;0.85712;-0.41021;0.084;0.41966;0.2926;3.70123;-21.42;7.44;-32.76;73.35;1.552;-1.081;5578;2021-02-11 20:50:41:856
1.01514;-0.52433;9.88087;0.24227;-0.15376;9.80245;0.85712;-0.41021;0.084;0.41966;0.2926;3.70123;-21.42;7.44;-32.76;73.35;1.552;-1.081;5609;2021-02-11 20:50:41:887
1.01514;-0.52433;9.88087;0.24227;-0.15376;9.80245;0.77064;-0.34922;0.1191;0.41966;0.2926;3.70123;-21.42;7.44;-32.76;73.35;1.552;-1.081;5638;2021-02-11 20:50:41:916
1.01514;-0.52433;9.88087;0.24227;-0.15376;9.80245;0.77064;-0.34922;0.1191;0.41966;0.2926;3.70123;-17.16;13.92;-33.72;50.202;0.898;-1.416;5667;2021-02-11 20:50:41:945
1.01514;-0.52433;9.88087;0.24227;-0.15376;9.80245;0.77064;-0.34922;0.1191;0.38729;0.2755;3.39519;-17.16;13.92;-33.72;50.202;0.898;-1.416;5698;2021-02-11 20:50:41:976
1.02472;-0.38307;9.88326;0.30324;-0.05214;9.80182;0.77064;-0.34922;0.1191;0.38729;0.2755;3.39519;-17.16;13.92;-33.72;50.202;0.898;-1.416;5728;2021-02-11 20:50:42:006
1.02472;-0.38307;9.88326;0.30324;-0.05214;9.80182;0.69466;-0.31028;0.08176;0.38729;0.2755;3.39519;-17.16;13.92;-33.72;50.202;0.898;-1.416;5758;2021-02-11 20:50:42:036
1.02472;-0.38307;9.88326;0.30324;-0.05214;9.80182;0.69466;-0.31028;0.08176;0.38729;0.2755;3.39519;-10.26;17.46;-34.98;27.93;0.305;-1.772;5788;2021-02-11 20:50:42:066
1.02472;-0.38307;9.88326;0.30324;-0.05214;9.80182;0.69466;-0.31028;0.08176;0.38729;0.2755;3.39519;-10.26;17.46;-34.98;27.93;0.305;-1.772;5817;2021-02-11 20:50:42:095
0.98881;-0.2466;9.87608;0.35944;0.02411;9.80003;0.62886;-0.27342;0.05252;0.32681;0.26267;3.0641;-10.26;17.46;-34.98;27.93;0.305;-1.772;5848;2021-02-11 20:50:42:126
0.98881;-0.2466;9.87608;0.35944;0.02411;9.80003;0.62886;-0.27342;0.05252;0.32681;0.26267;3.0641;-10.26;17.46;-34.98;27.93;0.305;-1.772;5878;2021-02-11 20:50:42:156
0.9481;-0.17238;9.83299;0.39978;0.07424;9.79822;0.62886;-0.27342;0.05252;0.32681;0.26267;3.0641;-2.46;17.82;-35.82;2.15;-0.141;-2.101;5907;2021-02-11 20:50:42:185
0.9481;-0.17238;9.83299;0.39978;0.07424;9.79822;0.62886;-0.27342;0.05252;0.32681;0.26267;3.0641;-2.46;17.82;-35.82;2.15;-0.141;-2.101;5939;2021-02-11 20:50:42:217
0.9481;-0.17238;9.83299;0.39978;0.07424;9.79822;0.51943;-0.20334;0.08076;0.24801;0.26084;2.7043;-2.46;17.82;-35.82;2.15;-0.141;-2.101;5967;2021-02-11 20:50:42:245
0.9481;-0.17238;9.83299;0.39978;0.07424;9.79822;0.51943;-0.20334;0.08076;0.24801;0.26084;2.7043;-2.46;17.82;-35.82;2.15;-0.141;-2.101;5998;2021-02-11 20:50:42:276
0.91698;-0.06464;9.87369;0.41576;0.10009;9.79732;0.51943;-0.20334;0.08076;0.24801;0.26084;2.7043;4.38;15.42;-36.72;340.102;-0.585;-2.43;6028;2021-02-11 20:50:42:306
0.91698;-0.06464;9.87369;0.41576;0.10009;9.79732;0.50741;-0.16289;0.03816;0.24801;0.26084;2.7043;4.38;15.42;-36.72;340.102;-0.585;-2.43;6058;2021-02-11 20:50:42:336
0.91698;-0.06464;9.87369;0.41576;0.10009;9.79732;0.50741;-0.16289;0.03816;0.18692;0.26695;2.44163;4.38;15.42;-36.72;340.102;-0.585;-2.43;6088;2021-02-11 20:50:42:366
0.9074;-0.02155;9.86411;0.41442;0.10939;9.79728;0.50741;-0.16289;0.03816;0.18692;0.26695;2.44163;4.38;15.42;-36.72;340.102;-0.585;-2.43;6117;2021-02-11 20:50:42:395
0.9074;-0.02155;9.86411;0.41442;0.10939;9.79728;0.49844;-0.09147;0.06193;0.18692;0.26695;2.44163;9.42;11.7;-36.48;340.102;-0.585;-2.43;6147;2021-02-11 20:50:42:425
0.9074;-0.02155;9.86411;0.41442;0.10939;9.79728;0.49844;-0.09147;0.06193;0.18692;0.26695;2.44163;9.42;11.7;-36.48;340.102;-0.585;-2.43;6178;2021-02-11 20:50:42:456
0.89064;0.05746;9.8282;0.40681;0.11123;9.79758;0.49844;-0.09147;0.06193;0.12706;0.26512;2.15697;9.42;11.7;-36.48;340.102;-0.585;-2.43;6208;2021-02-11 20:50:42:486
0.89064;0.05746;9.8282;0.40681;0.11123;9.79758;0.49844;-0.09147;0.06193;0.12706;0.26512;2.15697;9.42;11.7;-36.48;340.102;-0.585;-2.43;6238;2021-02-11 20:50:42:516
0.89064;0.05746;9.8282;0.40681;0.11123;9.79758;0.4755;-0.00728;0.07837;0.12706;0.26512;2.15697;12.24;8.28;-35.7;301.928;-0.65;-2.378;6268;2021-02-11 20:50:42:546
0.89064;0.05746;9.8282;0.40681;0.11123;9.79758;0.4755;-0.00728;0.07837;0.12706;0.26512;2.15697;12.24;8.28;-35.7;301.928;-0.65;-2.378;6298;2021-02-11 20:50:42:576
0.89064;0.13408;9.83538;0.39966;0.1146;9.79783;0.4755;-0.00728;0.07837;0.08002;0.24312;1.86558;12.24;8.28;-35.7;301.928;-0.65;-2.378;6329;2021-02-11 20:50:42:607
0.89064;0.13408;9.83538;0.39966;0.1146;9.79783;0.46312;0.03867;0.08792;0.08002;0.24312;1.86558;12.24;8.28;-35.7;301.928;-0.65;-2.378;6358;2021-02-11 20:50:42:636
0.89064;0.13408;9.83538;0.39966;0.1146;9.79783;0.46312;0.03867;0.08792;0.08002;0.24312;1.86558;14.82;3.24;-35.46;281.707;-0.67;-2.336;6389;2021-02-11 20:50:42:667
0.85234;0.18435;9.87369;0.40767;0.1179;9.79746;0.46312;0.03867;0.08792;0.08002;0.24312;1.86558;14.82;3.24;-35.46;281.707;-0.67;-2.336;6418;2021-02-11 20:50:42:696
0.85234;0.18435;9.87369;0.40767;0.1179;9.79746;0.41582;0.09274;0.03354;0.03787;0.19303;1.59802;14.82;3.24;-35.46;281.707;-0.67;-2.336;6449;2021-02-11 20:50:42:727
0.85234;0.18435;9.87369;0.40767;0.1179;9.79746;0.41582;0.09274;0.03354;0.03787;0.19303;1.59802;14.82;3.24;-35.46;281.707;-0.67;-2.336;6478;2021-02-11 20:50:42:756
0.84994;0.25139;9.89045;0.44089;0.11668;9.79604;0.41582;0.09274;0.03354;0.03787;0.19303;1.59802;15.42;-0.42;-34.74;271.439;-0.689;-2.383;6508;2021-02-11 20:50:42:786
0.84994;0.25139;9.89045;0.44089;0.11668;9.79604;0.41582;0.09274;0.03354;0.03787;0.19303;1.59802;15.42;-0.42;-34.74;271.439;-0.689;-2.383;6538;2021-02-11 20:50:42:816
0.84994;0.25139;9.89045;0.44089;0.11668;9.79604;0.35995;0.14574;0.02829;-6.1E-4;0.11973;1.31397;15.42;-0.42;-34.74;271.439;-0.689;-2.383;6568;2021-02-11 20:50:42:846
0.84994;0.25139;9.89045;0.44089;0.11668;9.79604;0.35995;0.14574;0.02829;-6.1E-4;0.11973;1.31397;15.42;-0.42;-34.74;271.439;-0.689;-2.383;6598;2021-02-11 20:50:42:876
0.82121;0.27054;9.8258;0.49889;0.11233;9.79331;0.35995;0.14574;0.02829;-6.1E-4;0.11973;1.31397;15.96;-3.0;-34.74;261.644;-0.656;-2.916;6628;2021-02-11 20:50:42:906
0.82121;0.27054;9.8258;0.49889;0.11233;9.79331;0.29385;0.16605;0.07239;-6.1E-4;0.11973;1.31397;15.96;-3.0;-34.74;261.644;-0.656;-2.916;6658;2021-02-11 20:50:42:936
0.82121;0.27054;9.8258;0.49889;0.11233;9.79331;0.29385;0.16605;0.07239;-0.02993;0.03299;1.03114;15.96;-3.0;-34.74;261.644;-0.656;-2.916;6688;2021-02-11 20:50:42:966
0.81163;0.30406;9.82102;0.58123;0.1035;9.78886;0.29385;0.16605;0.07239;-0.02993;0.03299;1.03114;15.96;-3.0;-34.74;261.644;-0.656;-2.916;6718;2021-02-11 20:50:42:996
0.81163;0.30406;9.82102;0.58123;0.1035;9.78886;0.18407;0.22224;0.0773;-0.02993;0.03299;1.03114;15.48;-5.16;-34.86;254.773;-0.605;-3.398;6748;2021-02-11 20:50:43:026
0.81163;0.30406;9.82102;0.58123;0.1035;9.78886;0.18407;0.22224;0.0773;-0.02993;0.03299;1.03114;15.48;-5.16;-34.86;254.773;-0.605;-3.398;6779;2021-02-11 20:50:43:057
0.80206;0.32082;9.85932;0.66186;0.10723;9.7837;0.18407;0.22224;0.0773;-0.03971;-0.04215;0.77397;15.48;-5.16;-34.86;254.773;-0.605;-3.398;6808;2021-02-11 20:50:43:086
0.80206;0.32082;9.85932;0.66186;0.10723;9.7837;0.18407;0.22224;0.0773;-0.03971;-0.04215;0.77397;15.48;-5.16;-34.86;254.773;-0.605;-3.398;6839;2021-02-11 20:50:43:117
0.80206;0.32082;9.85932;0.66186;0.10723;9.7837;0.11223;0.21378;0.10965;-0.03971;-0.04215;0.77397;14.04;-7.26;-33.12;247.677;-0.626;-3.87;6868;2021-02-11 20:50:43:146
0.80206;0.32082;9.85932;0.66186;0.10723;9.7837;0.11223;0.21378;0.10965;-0.03971;-0.04215;0.77397;14.04;-7.26;-33.12;247.677;-0.626;-3.87;6897;2021-02-11 20:50:43:175
0.80445;0.33519;9.89284;0.76877;0.09896;9.77597;0.11223;0.21378;0.10965;-0.02932;-0.10385;0.49969;14.04;-7.26;-33.12;247.677;-0.626;-3.87;6928;2021-02-11 20:50:43:206
0.80445;0.33519;9.89284;0.76877;0.09896;9.77597;-0.01834;0.2384;0.14184;-0.02932;-0.10385;0.49969;14.04;-7.26;-33.12;247.677;-0.626;-3.87;6958;2021-02-11 20:50:43:236
0.80445;0.33519;9.89284;0.76877;0.09896;9.77597;-0.01834;0.2384;0.14184;-0.02932;-0.10385;0.49969;13.68;-8.76;-34.8;242.596;-0.578;-4.496;6988;2021-02-11 20:50:43:266
0.79727;0.33758;9.89763;0.87046;0.11723;9.76724;-0.01834;0.2384;0.14184;-0.02932;-0.10385;0.49969;13.68;-8.76;-34.8;242.596;-0.578;-4.496;7018;2021-02-11 20:50:43:296
0.79727;0.33758;9.89763;0.87046;0.11723;9.76724;-0.11357;0.20329;0.17698;0.00428;-0.12828;0.22846;13.68;-8.76;-34.8;242.596;-0.578;-4.496;7048;2021-02-11 20:50:43:326
0.79727;0.33758;9.89763;0.87046;0.11723;9.76724;-0.11357;0.20329;0.17698;0.00428;-0.12828;0.22846;13.68;-8.76;-34.8;242.596;-0.578;-4.496;7078;2021-02-11 20:50:43:356
0.79966;0.33279;9.93833;0.95045;0.17428;9.75893;-0.11357;0.20329;0.17698;0.00428;-0.12828;0.22846;12.84;-8.88;-34.98;241.835;-0.685;-5.093;7108;2021-02-11 20:50:43:386
0.79966;0.33279;9.93833;0.95045;0.17428;9.75893;-0.11357;0.20329;0.17698;0.00428;-0.12828;0.22846;12.84;-8.88;-34.98;241.835;-0.685;-5.093;7138;2021-02-11 20:50:43:416
0.79966;0.33279;9.93833;0.95045;0.17428;9.75893;-0.18244;0.12871;0.17019;0.04032;-0.11484;-0.01649;12.84;-8.88;-34.98;241.835;-0.685;-5.093;7168;2021-02-11 20:50:43:446
0.79966;0.33279;9.93833;0.95045;0.17428;9.75893;-0.18244;0.12871;0.17019;0.04032;-0.11484;-0.01649;12.84;-8.88;-34.98;241.835;-0.685;-5.093;7198;2021-02-11 20:50:43:476
0.77572;0.33758;9.90721;0.99091;0.25582;9.7531;-0.18244;0.12871;0.17019;0.04032;-0.11484;-0.01649;12.84;-9.48;-35.46;243.75;-1.495;-5.801;7228;2021-02-11 20:50:43:506
0.77572;0.33758;9.90721;0.99091;0.25582;9.7531;-0.19694;0.04433;0.16267;0.04032;-0.11484;-0.01649;12.84;-9.48;-35.46;243.75;-1.495;-5.801;7258;2021-02-11 20:50:43:536
0.77572;0.33758;9.90721;0.99091;0.25582;9.7531;-0.19694;0.04433;0.16267;0.07025;-0.06353;-0.27367;12.84;-9.48;-35.46;243.75;-1.495;-5.801;7289;2021-02-11 20:50:43:567
0.79488;0.32801;9.89284;0.98633;0.34979;9.75065;-0.19694;0.04433;0.16267;0.07025;-0.06353;-0.27367;12.84;-9.48;-35.46;243.75;-1.495;-5.801;7318;2021-02-11 20:50:43:596
0.79488;0.32801;9.89284;0.98633;0.34979;9.75065;-0.16646;-0.05426;0.15187;0.07025;-0.06353;-0.27367;11.88;-10.2;-35.58;240.627;-2.044;-5.776;7348;2021-02-11 20:50:43:626
0.79488;0.32801;9.89284;0.98633;0.34979;9.75065;-0.16646;-0.05426;0.15187;0.07025;-0.06353;-0.27367;11.88;-10.2;-35.58;240.627;-2.044;-5.776;7378;2021-02-11 20:50:43:656
0.77333;0.3304;9.87848;0.93682;0.4396;9.7519;-0.16646;-0.05426;0.15187;0.06842;0.00611;-0.51435;11.88;-10.2;-35.58;240.627;-2.044;-5.776;7407;2021-02-11 20:50:43:685
0.77333;0.3304;9.87848;0.93682;0.4396;9.7519;-0.16646;-0.05426;0.15187;0.06842;0.00611;-0.51435;11.88;-10.2;-35.58;240.627;-2.044;-5.776;7437;2021-02-11 20:50:43:715
0.77333;0.3304;9.87848;0.93682;0.4396;9.7519;-0.12226;-0.15292;0.0984;0.06842;0.00611;-0.51435;12.36;-9.66;-36.0;241.27;-2.569;-5.487;7469;2021-02-11 20:50:43:747
0.7829;0.31364;9.84975;0.93682;0.4396;9.7519;-0.12226;-0.15292;0.0984;0.06842;0.00611;-0.51435;12.36;-9.66;-36.0;241.27;-2.569;-5.487;7498;2021-02-11 20:50:43:776
0.7829;0.31364;9.84975;0.84146;0.50111;9.75762;-0.12226;-0.15292;0.0984;0.02993;0.06536;-0.72326;12.36;-9.66;-36.0;241.27;-2.569;-5.487;7528;2021-02-11 20:50:43:806
0.7829;0.31364;9.84975;0.84146;0.50111;9.75762;-6.3E-4;-0.20549;0.07446;0.02993;0.06536;-0.72326;12.36;-9.66;-36.0;241.27;-2.569;-5.487;7558;2021-02-11 20:50:43:836
0.78051;0.30167;9.80665;0.84146;0.50111;9.75762;-6.3E-4;-0.20549;0.07446;0.02993;0.06536;-0.72326;12.9;-8.76;-35.64;245.795;-2.929;-4.929;7588;2021-02-11 20:50:43:866
